machine_python,dataset,strategy,threads_per_file,media_wall_time_ms,tempo_base_sequencial_ms,speedup
DESKTOP-D1CPDCT,grande,multiThreadPerFile,2,38.207152,27.350023999999998,0.7158351923221076
DESKTOP-D1CPDCT,grande,multiThreadPerFile,4,42.550807999999996,27.350023999999998,0.642761566360855
DESKTOP-D1CPDCT,grande,multiThreadPerFile,8,39.042412,27.350023999999998,0.7005208592133089
DESKTOP-D1CPDCT,grande,oneThreadPerFile,0,38.331688,27.350023999999998,0.7135095120256639
DESKTOP-D1CPDCT,grande,sequencial,0,27.350023999999998,27.350023999999998,1.0
DESKTOP-D1CPDCT,grande,singleThread,0,32.397216,27.350023999999998,0.8442090826569788
