run_id,timestamp,machine_python,machine_java,dataset,nome_id,nome_sorteado,arquivo_sorteado,linha_sorteada,strategy,threads_per_file,repeticao,success,found,file_name,line_number,line_content,wall_time_ms,wall_time_ns,process_cpu_time_supported,process_cpu_time_ms,cpu_usage_approx_percent,heap_used_before_bytes,heap_used_after_bytes,heap_delta_bytes,available_processors,java_version,os_name,os_arch,error_message
1,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,sequencial,0,1,True,True,a2.txt,8933,Mrs. Courtney Murray,13.6122,13612200,True,46.875,28.696684,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
2,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,sequencial,0,2,True,True,a2.txt,8933,Mrs. Courtney Murray,13.519,13519000,True,46.875,28.894519,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
3,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,sequencial,0,3,True,True,a2.txt,8933,Mrs. Courtney Murray,14.7835,14783500,True,31.25,17.615359,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
4,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,sequencial,0,4,True,True,a2.txt,8933,Mrs. Courtney Murray,13.5582,13558200,True,31.25,19.207319,4218264,5392616,1174352,12,25.0.3,Windows 10,amd64,
5,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,sequencial,0,5,True,True,a2.txt,8933,Mrs. Courtney Murray,13.6584,13658400,True,31.25,19.066411,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
6,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,singleThread,0,1,True,True,a2.txt,8933,Mrs. Courtney Murray,16.962,16962000,True,31.25,15.352946,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
7,2026-05-04T19:31:02,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,singleThread,0,2,True,True,a2.txt,8933,Mrs. Courtney Murray,17.6586,17658600,True,93.75,44.241899,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
8,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,singleThread,0,3,True,True,a2.txt,8933,Mrs. Courtney Murray,17.1826,17182600,True,15.625,7.577918,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
9,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,singleThread,0,4,True,True,a2.txt,8933,Mrs. Courtney Murray,19.0269,19026900,True,15.625,6.843381,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
10,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,singleThread,0,5,True,True,a2.txt,8933,Mrs. Courtney Murray,16.3313,16331300,True,46.875,23.918794,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
11,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,oneThreadPerFile,0,1,True,True,a2.txt,8933,Mrs. Courtney Murray,38.9848,38984800,True,265.625,56.779608,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
12,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,oneThreadPerFile,0,2,True,True,a2.txt,8933,Mrs. Courtney Murray,41.9269,41926900,True,437.5,86.956902,4218264,12623264,8405000,12,25.0.3,Windows 10,amd64,
13,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,oneThreadPerFile,0,3,True,True,a2.txt,8933,Mrs. Courtney Murray,35.3184,35318400,True,250.0,58.987195,4218264,12606928,8388664,12,25.0.3,Windows 10,amd64,
14,2026-05-04T19:31:03,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,oneThreadPerFile,0,4,True,True,a2.txt,8933,Mrs. Courtney Murray,36.9573,36957300,True,281.25,63.417782,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
15,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,oneThreadPerFile,0,5,True,True,a2.txt,8933,Mrs. Courtney Murray,34.4078,34407800,True,265.625,64.332554,4218264,12606920,8388656,12,25.0.3,Windows 10,amd64,
16,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,2,1,True,True,a2.txt,8933,Mrs. Courtney Murray,23.5446,23544600,True,62.5,22.121137,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
17,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,2,2,True,True,a2.txt,8933,Mrs. Courtney Murray,23.1946,23194600,True,109.375,39.296144,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
18,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,2,3,True,True,a2.txt,8933,Mrs. Courtney Murray,23.0585,23058500,True,31.25,11.293738,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
19,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,2,4,True,True,a2.txt,8933,Mrs. Courtney Murray,22.8087,22808700,True,109.375,39.960994,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
20,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,2,5,True,True,a2.txt,8933,Mrs. Courtney Murray,21.0217,21021700,True,93.75,37.163978,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
21,2026-05-04T19:31:04,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,4,1,True,True,a2.txt,8933,Mrs. Courtney Murray,23.0343,23034300,True,46.875,16.958406,4218264,10593584,6375320,12,25.0.3,Windows 10,amd64,
22,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,4,2,True,True,a2.txt,8933,Mrs. Courtney Murray,22.9951,22995100,True,125.0,45.299506,4218264,9424192,5205928,12,25.0.3,Windows 10,amd64,
23,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,4,3,True,True,a2.txt,8933,Mrs. Courtney Murray,23.5439,23543900,True,78.125,27.652244,4218264,9424192,5205928,12,25.0.3,Windows 10,amd64,
24,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,4,4,True,True,a2.txt,8933,Mrs. Courtney Murray,23.7806,23780600,True,46.875,16.426205,4218264,9424192,5205928,12,25.0.3,Windows 10,amd64,
25,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,4,5,True,True,a2.txt,8933,Mrs. Courtney Murray,22.3733,22373300,True,109.375,40.738663,4218264,9424192,5205928,12,25.0.3,Windows 10,amd64,
26,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,8,1,True,True,a2.txt,8933,Mrs. Courtney Murray,23.1204,23120400,True,218.75,78.844512,4218264,12611816,8393552,12,25.0.3,Windows 10,amd64,
27,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,8,2,True,True,a2.txt,8933,Mrs. Courtney Murray,22.5825,22582500,True,46.875,17.297686,4218264,12611832,8393568,12,25.0.3,Windows 10,amd64,
28,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,8,3,True,True,a2.txt,8933,Mrs. Courtney Murray,22.7557,22755700,True,46.875,17.166029,4218264,12611816,8393552,12,25.0.3,Windows 10,amd64,
29,2026-05-04T19:31:05,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,8,4,True,True,a2.txt,8933,Mrs. Courtney Murray,23.0017,23001700,True,218.75,79.251389,4218264,11772816,7554552,12,25.0.3,Windows 10,amd64,
30,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,1,Mrs. Courtney Murray,a2.txt,8933,multiThreadPerFile,8,5,True,True,a2.txt,8933,Mrs. Courtney Murray,23.4326,23432600,True,31.25,11.113435,4218264,12611824,8393560,12,25.0.3,Windows 10,amd64,
31,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,sequencial,0,1,True,True,a2.txt,3500,Nicholas Stone,11.6673,11667300,True,31.25,22.320217,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
32,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,sequencial,0,2,True,True,a2.txt,3500,Nicholas Stone,11.7207,11720700,True,62.5,44.43705,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
33,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,sequencial,0,3,True,True,a2.txt,3500,Nicholas Stone,11.8462,11846200,True,0.0,0.0,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
34,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,sequencial,0,4,True,True,a2.txt,3500,Nicholas Stone,11.2668,11266800,True,15.625,11.556816,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
35,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,sequencial,0,5,True,True,a2.txt,3500,Nicholas Stone,11.3876,11387600,True,31.25,22.868442,4218264,5224928,1006664,12,25.0.3,Windows 10,amd64,
36,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,singleThread,0,1,True,True,a2.txt,3500,Nicholas Stone,14.044,14044000,True,15.625,9.271456,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
37,2026-05-04T19:31:06,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,singleThread,0,2,True,True,a2.txt,3500,Nicholas Stone,13.8397,13839700,True,31.25,18.816641,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
38,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,singleThread,0,3,True,True,a2.txt,3500,Nicholas Stone,14.2394,14239400,True,46.875,27.432687,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
39,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,singleThread,0,4,True,True,a2.txt,3500,Nicholas Stone,14.2616,14261600,True,31.25,18.25999,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
40,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,singleThread,0,5,True,True,a2.txt,3500,Nicholas Stone,13.8954,13895400,True,46.875,28.111821,4218264,6399272,2181008,12,25.0.3,Windows 10,amd64,
41,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,oneThreadPerFile,0,1,True,True,a2.txt,3500,Nicholas Stone,31.8767,31876700,True,171.875,44.932244,4218264,12606920,8388656,12,25.0.3,Windows 10,amd64,
42,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,oneThreadPerFile,0,2,True,True,a2.txt,3500,Nicholas Stone,30.3051,30305100,True,171.875,47.262397,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
43,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,oneThreadPerFile,0,3,True,True,a2.txt,3500,Nicholas Stone,34.944,34944000,True,281.25,67.0716,4218264,12623272,8405008,12,25.0.3,Windows 10,amd64,
44,2026-05-04T19:31:07,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,oneThreadPerFile,0,4,True,True,a2.txt,3500,Nicholas Stone,31.8278,31827800,True,250.0,65.456404,4218264,12623264,8405000,12,25.0.3,Windows 10,amd64,
45,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,oneThreadPerFile,0,5,True,True,a2.txt,3500,Nicholas Stone,34.409,34409000,True,281.25,68.114447,4218264,12606912,8388648,12,25.0.3,Windows 10,amd64,
46,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,2,1,True,True,a2.txt,3500,Nicholas Stone,23.0794,23079400,True,31.25,11.283511,4218264,7410856,3192592,12,25.0.3,Windows 10,amd64,
47,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,2,2,True,True,a2.txt,3500,Nicholas Stone,21.9612,21961200,True,109.375,41.503121,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
48,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,2,3,True,True,a2.txt,3500,Nicholas Stone,23.139,23139000,True,46.875,16.881672,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
49,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,2,4,True,True,a2.txt,3500,Nicholas Stone,22.0796,22079600,True,78.125,29.486117,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
50,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,2,5,True,True,a2.txt,3500,Nicholas Stone,20.8092,20809200,True,62.5,25.028994,4218264,7410864,3192600,12,25.0.3,Windows 10,amd64,
51,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,4,1,True,True,a2.txt,3500,Nicholas Stone,21.8408,21840800,True,78.125,29.808508,4218264,9424176,5205912,12,25.0.3,Windows 10,amd64,
52,2026-05-04T19:31:08,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,4,2,True,True,a2.txt,3500,Nicholas Stone,23.069,23069000,True,140.625,50.798691,4218264,9419264,5201000,12,25.0.3,Windows 10,amd64,
53,2026-05-04T19:31:09,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,4,3,True,True,a2.txt,3500,Nicholas Stone,24.4397,24439700,True,140.625,47.949647,4218264,9424184,5205920,12,25.0.3,Windows 10,amd64,
54,2026-05-04T19:31:09,DESKTOP-D1CPDCT,DESKTOP-D1CPDCT,grande,2,Nicholas Stone,a2.txt,3500,multiThreadPerFile,4,4,True,True,a2.txt,3500,Nicholas Stone,22.8524,22852400,True,46.875,17.093391,4218264,9424184,5205920,12,25.0.3,Windows 10,amd64,
