machine_python,dataset,strategy,threads_per_file,media_wall_time_ms,tempo_base_sequencial_ms,speedup
DESKTOP-D1CPDCT,pequeno,multiThreadPerFile,2,18.671836,10.920347999999999,0.5848566793324448
DESKTOP-D1CPDCT,pequeno,multiThreadPerFile,4,19.51526,10.920347999999999,0.5595799389810845
DESKTOP-D1CPDCT,pequeno,multiThreadPerFile,8,19.402592,10.920347999999999,0.5628293374411006
DESKTOP-D1CPDCT,pequeno,oneThreadPerFile,0,17.376672,10.920347999999999,0.6284487616501019
DESKTOP-D1CPDCT,pequeno,sequencial,0,10.920347999999999,10.920347999999999,1.0
DESKTOP-D1CPDCT,pequeno,singleThread,0,14.62754,10.920347999999999,0.7465608024315776
